Date,Time,Out,Temp,Temp.1,Hum,Pt.,Speed,Dir,Run,Speed.1,Dir.1,Chill,Index,Index.1,Index.2,Bar  ,Rain,Rate,Rad.,Energy,Rad. ,D-D ,D-D .1,Temp.2,Hum.1,Dew,Heat,EMC,Density,ET ,Samp,Tx ,Recept,Int.
2/12/2023,1:00,18.9,19.4,18.7,50,8.3,0.4,S,0.8,1.3,S,18.9,18.0,18.0,---,985.8,0.0,0.0,0,0.0,0,0.0,0.013,17.4,37,2.6,15.8,7.35,1.1736,0.05,702,1,100.0,30
2/12/2023,1:30,18.2,19.2,18.2,53,8.4,0.4,SSW,0.8,2.2,S,18.2,17.3,17.3,---,985.9,0.0,0.0,0,0.0,0,0.003,0.0,17.3,37,2.5,15.7,7.35,1.1742,0.0,701,1,100.0,30
2/12/2023,2:00,18.6,18.6,18.1,52,8.5,0.0,E,0.0,1.8,E,18.6,17.7,17.7,---,985.7,0.0,0.0,0,0.0,0,0.0,0.005,16.8,37,2.0,15.2,7.35,1.1762,0.03,702,1,100.0,30
2/12/2023,2:30,17.8,18.6,17.8,54,8.4,0.0,ENE,0.0,1.3,E,17.8,17.0,17.0,---,985.8,0.0,0.0,0,0.0,0,0.01,0.0,16.4,37,1.6,14.8,7.35,1.1784,0.0,701,1,100.0,30
2/12/2023,3:00,17.3,17.8,17.3,55,8.1,0.0,NE,0.0,1.8,N,17.3,16.4,16.4,---,985.8,0.0,0.0,0,0.0,0,0.022,0.0,16.0,38,1.7,14.4,7.55,1.18,0.03,702,1,100.0,30
2/12/2023,3:30,16.7,17.3,16.7,54,7.4,0.4,N,0.8,1.8,N,16.7,15.8,15.8,---,985.8,0.0,0.0,0,0.0,0,0.034,0.0,15.7,38,1.4,14.1,7.55,1.1815,0.0,702,1,100.0,30
2/12/2023,4:00,16.4,16.8,16.4,56,7.6,0.9,N,1.61,1.8,N,16.4,15.5,15.5,---,985.7,0.0,0.0,0,0.0,0,0.041,0.0,15.4,38,1.1,13.8,7.54,1.1827,0.03,702,1,100.0,30
2/12/2023,4:30,15.9,16.4,15.9,57,7.4,0.4,N,0.8,2.2,N,15.9,15.1,15.1,---,985.7,0.0,0.0,0,0.0,0,0.05,0.0,15.1,38,0.9,13.6,7.53,1.1839,0.0,702,1,100.0,30
2/12/2023,5:00,15.9,16.2,15.8,56,7.1,0.4,N,0.8,2.7,N,15.9,15.0,15.0,---,985.8,0.0,0.0,0,0.0,0,0.051,0.0,14.8,38,0.6,13.3,7.52,1.1854,0.03,702,1,100.0,30
2/12/2023,5:30,16.0,16.1,15.8,55,7.0,0.9,N,1.61,1.8,N,16.0,15.1,15.1,---,986.0,0.0,0.0,0,0.0,0,0.049,0.0,14.8,38,0.6,13.3,7.52,1.1856,0.0,703,1,100.0,30
2/12/2023,6:00,15.8,16.1,15.7,55,6.8,0.9,N,1.61,1.8,NNW,15.8,14.9,14.9,---,986.3,0.0,0.0,0,0.0,0,0.052,0.0,14.8,38,0.6,13.3,7.52,1.1862,0.03,701,1,100.0,30
2/12/2023,6:30,15.6,15.8,15.6,56,6.9,0.9,N,1.61,2.2,NNW,15.6,14.7,14.7,---,986.5,0.0,0.0,0,0.0,0,0.057,0.0,14.7,38,0.5,13.2,7.52,1.1867,0.0,702,1,100.0,30
2/12/2023,7:00,14.9,15.7,14.9,59,7.0,1.3,N,2.41,3.6,N,14.9,14.1,14.1,---,986.6,0.0,0.0,2,0.09,9,0.071,0.0,14.6,38,0.4,13.1,7.52,1.1874,0.03,701,1,100.0,30
2/12/2023,7:30,14.8,15.0,14.8,60,7.1,0.9,NNW,1.61,2.7,N,14.8,14.0,14.0,---,986.9,0.0,0.0,19,0.82,28,0.074,0.0,14.3,39,0.5,12.8,7.65,1.1891,0.0,701,1,100.0,30
2/12/2023,8:00,14.9,14.9,14.7,60,7.2,0.9,N,1.61,2.2,NNE,14.9,14.1,14.1,---,987.1,0.0,0.0,39,1.68,46,0.072,0.0,14.2,39,0.4,12.8,7.65,1.1896,0.03,702,1,100.0,30
2/12/2023,8:30,15.2,15.3,14.9,58,7.0,1.3,NNW,2.41,3.6,NNW,15.2,14.4,14.4,---,987.3,0.0,0.0,56,2.41,67,0.065,0.0,14.6,39,0.8,13.1,7.65,1.1881,0.0,700,1,100.0,30
2/12/2023,9:00,15.7,15.8,15.2,55,6.7,1.3,NNW,2.41,3.1,NNE,15.7,14.8,14.8,---,987.7,0.0,0.0,113,4.86,199,0.054,0.0,15.2,40,1.6,13.7,7.85,1.1857,0.08,703,1,100.0,30
2/12/2023,9:30,16.9,16.9,15.7,51,6.7,1.3,NNW,2.41,3.6,NNW,16.9,15.9,15.9,---,987.7,0.0,0.0,193,8.3,415,0.029,0.0,16.1,40,2.5,14.6,7.85,1.1814,0.0,701,1,100.0,30
2/12/2023,10:00,18.0,18.0,16.9,49,7.1,0.9,NW,1.61,4.0,W,18.0,16.9,16.9,---,987.6,0.0,0.0,402,17.29,499,0.007,0.0,18.1,41,4.6,16.7,7.96,1.1717,0.2,703,1,100.0,30
2/12/2023,10:30,19.1,19.1,18.0,47,7.5,1.3,NNW,2.41,3.6,NNW,19.1,18.1,18.1,---,987.5,0.0,0.0,468,20.13,563,0.0,0.015,20.1,40,6.0,18.8,7.79,1.1627,0.0,702,1,100.0,30
2/12/2023,11:00,20.3,20.3,19.1,42,6.9,1.3,NNW,2.41,3.1,N,20.3,19.1,19.1,---,987.2,0.0,0.0,523,22.49,547,0.0,0.041,22.1,40,7.9,21.1,7.71,1.1529,0.3,703,1,100.0,30
2/12/2023,11:30,21.2,21.3,20.3,45,8.8,0.9,SSW,1.61,3.6,E,21.2,20.1,20.1,---,987.0,0.0,0.0,561,24.13,575,0.0,0.06,24.3,39,9.5,23.7,7.53,1.1425,0.0,702,1,100.0,30
2/12/2023,12:00,21.1,21.3,20.3,41,7.3,1.3,WNW,2.41,3.6,NNW,21.1,19.8,19.8,---,986.4,0.0,0.0,128,5.5,570,0.0,0.058,23.4,37,7.9,22.7,7.27,1.1466,0.2,701,1,100.0,30
2/12/2023,12:30,22.4,22.4,21.1,38,7.4,0.9,ESE,1.61,3.6,ESE,22.4,21.4,21.4,---,986.0,0.0,0.0,584,25.12,592,0.0,0.084,25.2,39,10.3,24.6,7.5,1.1372,0.0,700,1,100.0,30
2/12/2023,13:00,23.1,23.1,22.3,38,8.0,0.9,SSW,1.61,4.5,E,23.1,22.3,22.3,---,985.6,0.0,0.0,575,24.73,582,0.0,0.1,27.3,38,11.7,26.5,7.25,1.1275,0.36,702,1,100.0,30
2/12/2023,13:30,23.3,23.7,23.1,38,8.2,1.3,NNW,2.41,3.6,E,23.3,22.6,22.6,---,985.1,0.0,0.0,547,23.52,564,0.0,0.103,28.6,37,12.4,27.8,7.08,1.1214,0.0,701,1,100.0,30
2/12/2023,14:00,22.8,23.3,22.7,38,7.7,1.8,NW,3.22,5.8,E,22.8,21.9,21.9,---,985.1,0.0,0.0,264,11.35,526,0.0,0.093,27.2,35,10.4,26.2,6.81,1.1287,0.25,701,1,100.0,30
2/12/2023,14:30,23.8,23.8,22.8,38,8.7,1.3,NNW,2.41,3.1,E,23.8,23.2,23.2,---,985.0,0.0,0.0,442,19.01,468,0.0,0.115,27.4,37,11.5,26.6,7.12,1.1265,0.0,703,1,100.0,30
2/12/2023,15:00,23.7,23.9,23.6,39,8.9,1.3,NNW,2.41,3.6,NNW,23.7,23.0,23.0,---,984.9,0.0,0.0,380,16.34,411,0.0,0.111,27.9,36,11.5,27.1,6.86,1.1245,0.25,700,1,100.0,30
2/12/2023,15:30,23.8,23.9,23.6,37,8.3,0.9,NNW,1.61,3.1,E,23.8,23.1,23.1,---,984.9,0.0,0.0,302,12.99,343,0.0,0.115,28.2,36,11.7,27.3,6.84,1.1234,0.0,700,1,100.0,30
2/12/2023,16:00,22.3,24.0,22.3,40,8.1,0.4,SSW,0.8,4.0,N,22.3,21.4,21.4,---,984.9,0.0,0.0,95,4.09,257,0.0,0.083,26.0,35,9.3,25.1,6.87,1.1339,0.15,701,1,100.0,30
2/12/2023,16:30,22.3,22.5,22.3,39,7.6,0.9,SSW,1.61,3.6,SSW,22.3,21.3,21.3,---,985.2,0.0,0.0,38,1.63,46,0.0,0.082,23.3,36,7.4,22.6,7.09,1.1461,0.0,702,1,100.0,30
2/12/2023,17:00,22.2,22.3,22.1,39,7.6,0.9,ENE,1.61,4.0,E,22.2,21.1,21.1,---,985.2,0.0,0.0,22,0.95,30,0.0,0.08,22.1,36,6.3,20.8,7.18,1.152,0.05,702,1,100.0,30
2/12/2023,17:30,21.8,22.2,21.7,40,7.6,0.9,E,1.61,4.0,ENE,21.8,20.6,20.6,---,985.2,0.0,0.0,4,0.17,12,0.0,0.072,21.2,37,5.9,19.7,7.35,1.1555,0.0,702,1,100.0,30
2/12/2023,18:00,21.4,21.8,21.3,41,7.6,0.9,SSW,1.61,2.2,SSW,21.4,20.2,20.2,---,985.6,0.0,0.0,0,0.0,0,0.0,0.065,20.4,37,5.3,18.9,7.35,1.1595,0.05,702,1,100.0,30
2/12/2023,18:30,21.7,21.7,21.4,42,8.2,0.9,SSW,1.61,3.1,SW,21.7,20.6,20.6,---,985.8,0.0,0.0,0,0.0,0,0.0,0.069,20.2,37,5.1,18.7,7.35,1.1608,0.0,701,1,100.0,30
2/12/2023,19:00,20.4,21.7,20.4,43,7.4,0.0,SSW,0.0,0.9,SSE,20.4,19.2,19.2,---,985.8,0.0,0.0,0,0.0,0,0.0,0.043,19.3,37,4.3,17.8,7.35,1.1649,0.05,702,1,100.0,30
2/12/2023,19:30,19.6,20.3,19.5,47,7.9,0.0,SSW,0.0,0.4,SSW,19.6,18.6,18.6,---,986.1,0.0,0.0,0,0.0,0,0.0,0.025,18.4,37,3.4,16.8,7.35,1.1695,0.0,701,1,100.0,30
2/12/2023,20:00,19.4,19.5,19.2,47,7.8,0.0,SSW,0.0,1.3,SSW,19.4,18.4,18.4,---,986.1,0.0,0.0,0,0.0,0,0.0,0.022,17.9,37,3.0,16.3,7.35,1.1719,0.03,702,1,100.0,30
2/12/2023,20:30,19.1,19.4,19.0,49,8.1,0.0,SSW,0.0,0.9,SSW,19.1,18.1,18.1,---,986.4,0.0,0.0,0,0.0,0,0.0,0.015,17.7,37,2.8,16.1,7.35,1.1732,0.0,702,1,100.0,30
2/12/2023,21:00,18.6,19.2,18.6,50,7.9,0.0,WSW,0.0,0.4,WSW,18.6,17.6,17.6,---,986.5,0.0,0.0,0,0.0,0,0.0,0.005,17.3,37,2.4,15.7,7.35,1.1752,0.03,703,1,100.0,30
2/12/2023,21:30,19.7,19.7,18.3,45,7.4,0.4,SSW,0.8,2.2,SSW,19.7,18.7,18.7,---,986.4,0.0,0.0,0,0.0,0,0.0,0.029,17.5,38,3.0,15.9,7.55,1.1738,0.0,700,1,100.0,30
2/12/2023,22:00,19.8,19.9,19.7,44,7.2,0.4,SSW,0.8,3.1,E,19.8,18.8,18.8,---,986.4,0.0,0.0,0,0.0,0,0.0,0.031,17.8,38,3.3,16.3,7.55,1.1722,0.05,702,1,100.0,30
2/12/2023,22:30,19.6,19.9,19.6,45,7.3,0.4,SW,0.8,1.8,E,19.6,18.5,18.5,---,986.5,0.0,0.0,0,0.0,0,0.0,0.025,17.9,38,3.4,16.3,7.55,1.1721,0.0,702,1,100.0,30
2/12/2023,23:00,18.7,19.6,18.7,48,7.5,0.0,E,0.0,1.8,E,18.7,17.7,17.7,---,986.6,0.0,0.0,0,0.0,0,0.0,0.008,17.4,37,2.6,15.8,7.35,1.1745,0.03,702,1,100.0,30
2/12/2023,23:30,18.8,19.1,18.5,47,7.2,0.9,SW,1.61,2.7,SSW,18.8,17.7,17.7,---,986.9,0.0,0.0,0,0.0,0,0.0,0.009,17.2,38,2.8,15.6,7.55,1.1756,0.0,703,1,100.0,30
3/12/2023,0:00,17.7,18.8,17.7,51,7.4,0.4,NNE,0.8,1.8,N,17.7,16.7,16.7,---,986.5,0.0,0.0,0,0.0,0,0.014,0.0,16.9,38,2.5,15.3,7.55,1.1768,0.05,702,1,100.0,30
3/12/2023,0:30,17.4,17.7,17.4,51,7.2,0.4,N,0.8,3.6,NNE,17.4,16.4,16.4,---,986.7,0.0,0.0,0,0.0,0,0.019,0.0,16.6,38,2.2,14.9,7.55,1.1785,0.0,651,1,95.2,30
3/12/2023,1:00,17.2,17.4,17.1,50,6.7,0.4,N,0.8,2.2,N,17.2,16.2,16.2,---,987.0,0.0,0.0,0,0.0,0,0.023,0.0,16.2,38,1.8,14.6,7.55,1.1807,0.03,700,1,100.0,30
3/12/2023,1:30,16.9,17.3,16.8,53,7.2,0.4,NNW,0.8,2.2,N,16.9,15.9,15.9,---,987.0,0.0,0.0,0,0.0,0,0.03,0.0,15.9,38,1.6,14.4,7.55,1.1817,0.0,702,1,100.0,30
3/12/2023,2:00,17.0,17.2,16.8,53,7.3,0.9,N,1.61,3.6,NNE,17.0,16.1,16.1,---,986.9,0.0,0.0,0,0.0,0,0.028,0.0,16.1,38,1.7,14.4,7.55,1.1811,0.03,701,1,100.0,30
3/12/2023,2:30,16.4,17.0,16.4,54,7.1,0.4,NNE,0.8,1.3,ENE,16.4,15.5,15.5,---,986.9,0.0,0.0,0,0.0,0,0.039,0.0,15.6,38,1.3,14.0,7.55,1.1834,0.0,702,1,100.0,30
3/12/2023,3:00,16.3,16.4,16.2,56,7.5,0.0,NNE,0.0,0.9,NNE,16.3,15.4,15.4,---,986.6,0.0,0.0,0,0.0,0,0.042,0.0,15.1,38,0.8,13.5,7.53,1.1853,0.03,702,1,100.0,30
3/12/2023,3:30,17.4,17.4,16.2,55,8.3,0.4,SSW,0.8,4.0,S,17.4,16.6,16.6,---,986.5,0.0,0.0,0,0.0,0,0.02,0.0,15.1,39,1.2,13.6,7.65,1.1847,0.0,703,1,100.0,30
3/12/2023,4:00,18.3,18.3,17.4,53,8.5,0.9,S,1.61,2.7,SSW,18.3,17.4,17.4,---,986.7,0.0,0.0,0,0.0,0,0.001,0.0,16.2,39,2.2,14.6,7.67,1.18,0.03,702,1,100.0,30
3/12/2023,4:30,18.2,18.3,17.8,53,8.5,0.4,SSE,0.8,4.5,SSE,18.2,17.4,17.4,---,986.8,0.0,0.0,0,0.0,0,0.002,0.0,16.3,39,2.3,14.7,7.68,1.1797,0.0,700,1,100.0,30
3/12/2023,5:00,18.3,18.4,18.2,52,8.2,1.3,S,2.41,4.5,SSW,18.3,17.4,17.4,---,986.8,0.0,0.0,0,0.0,0,0.001,0.0,16.8,39,2.7,15.2,7.69,1.1774,0.05,702,1,100.0,30
3/12/2023,5:30,18.0,18.3,17.9,53,8.3,0.9,S,1.61,2.7,S,18.0,17.1,17.1,---,987.1,0.0,0.0,0,0.0,0,0.007,0.0,16.7,38,2.3,15.1,7.55,1.1783,0.0,700,1,100.0,30
3/12/2023,6:00,17.9,18.2,17.9,51,7.7,0.9,S,1.61,4.5,SSE,17.9,16.9,16.9,---,987.6,0.0,0.0,0,0.0,0,0.008,0.0,16.7,38,2.3,15.1,7.55,1.1791,0.05,701,1,100.0,30
3/12/2023,6:30,17.8,18.0,17.8,50,7.3,1.8,S,3.22,4.9,S,17.8,16.8,16.8,---,987.8,0.0,0.0,0,0.0,0,0.01,0.0,16.6,39,2.6,15.1,7.69,1.1794,0.0,701,1,100.0,30
3/12/2023,7:00,17.5,17.9,17.4,50,7.0,1.3,S,2.41,4.0,SSE,17.5,16.4,16.4,---,988.3,0.0,0.0,3,0.13,12,0.017,0.0,16.6,39,2.5,15.0,7.69,1.1802,0.05,702,1,100.0,30
3/12/2023,7:30,17.6,17.6,17.4,51,7.3,1.8,S,3.22,4.9,SSE,17.6,16.6,16.6,---,988.8,0.0,0.0,30,1.29,49,0.016,0.0,16.6,39,2.5,15.0,7.69,1.1808,0.0,702,1,100.0,30
3/12/2023,8:00,17.7,17.7,17.6,50,7.2,1.8,S,3.22,6.3,SSE,17.7,16.7,16.7,---,989.0,0.0,0.0,55,2.37,63,0.013,0.0,16.8,39,2.8,15.3,7.7,1.1798,0.05,701,1,100.0,30
3/12/2023,8:30,17.7,17.7,17.6,51,7.4,2.7,SSW,4.83,5.8,SSE,17.7,16.7,16.7,---,989.4,0.0,0.0,66,2.84,77,0.014,0.0,17.1,39,3.0,15.6,7.71,1.179,0.0,701,1,100.0,30
3/12/2023,9:00,18.4,18.4,17.6,50,7.8,2.2,S,4.02,4.9,S,18.4,17.4,17.4,---,989.5,0.0,0.0,162,6.97,323,0.0,0.001,17.7,40,3.9,16.3,7.85,1.176,0.13,703,1,100.0,30
3/12/2023,9:30,19.4,19.4,18.4,47,7.8,1.3,S,2.41,4.0,SW,19.4,18.5,18.5,---,989.4,0.0,0.0,200,8.6,420,0.0,0.023,18.5,40,4.6,17.1,7.84,1.1722,0.0,701,1,100.0,30
3/12/2023,10:00,20.0,20.1,19.4,43,7.0,2.2,SSW,4.02,5.8,WSW,20.0,18.9,18.9,---,989.4,0.0,0.0,441,18.97,480,0.0,0.035,20.2,40,6.2,18.9,7.78,1.1642,0.25,703,1,100.0,30
3/12/2023,10:30,21.3,21.3,20.0,41,7.5,1.8,SSW,3.22,5.4,SSE,21.3,20.0,20.0,---,989.0,0.0,0.0,505,21.72,529,0.0,0.061,21.9,40,7.7,20.8,7.72,1.156,0.0,702,1,100.0,30
3/12/2023,11:00,21.8,21.9,21.3,38,6.9,2.2,SSW,4.02,4.9,SSE,21.8,20.6,20.6,---,988.5,0.0,0.0,542,23.31,566,0.0,0.073,23.3,39,8.6,22.6,7.57,1.149,0.36,701,1,100.0,30
3/12/2023,11:30,23.0,23.0,21.9,35,6.7,1.3,SW,2.41,4.5,SW,23.0,22.1,22.1,---,988.2,0.0,0.0,571,24.56,589,0.0,0.097,25.1,39,10.2,24.4,7.51,1.1403,0.0,703,1,100.0,30
3/12/2023,12:00,23.1,23.1,22.6,37,7.6,1.3,SW,2.41,4.0,SSW,23.1,22.2,22.2,---,987.7,0.0,0.0,135,5.81,584,0.0,0.098,24.7,38,9.4,24.0,7.32,1.1422,0.2,702,1,100.0,30
3/12/2023,12:30,24.8,24.8,23.1,32,7.0,1.3,S,2.41,4.5,SSE,24.8,23.9,23.9,---,987.0,0.0,0.0,591,25.42,599,0.0,0.135,26.9,39,11.8,26.2,7.44,1.1306,0.0,703,1,100.0,30
3/12/2023,13:00,25.4,25.5,24.8,31,7.1,1.3,S,2.41,4.0,S,25.4,24.4,24.4,---,986.6,0.0,0.0,586,25.2,594,0.0,0.148,29.4,37,13.2,28.8,7.05,1.1189,0.38,701,1,100.0,30
3/12/2023,13:30,25.7,25.9,25.4,29,6.3,1.3,SSW,2.41,4.9,SSE,25.7,24.7,24.7,---,986.3,0.0,0.0,560,24.08,578,0.0,0.154,30.8,36,14.0,30.2,6.8,1.1128,0.0,702,1,100.0,30
3/12/2023,14:00,25.3,25.9,25.3,30,6.5,0.9,SSE,1.61,3.6,S,25.3,24.3,24.3,---,985.9,0.0,0.0,267,11.48,536,0.0,0.146,30.0,35,12.9,29.2,6.67,1.1165,0.25,701,1,100.0,30
3/12/2023,14:30,26.3,26.4,25.3,28,6.3,0.4,SE,0.8,1.8,SSW,26.3,25.2,25.2,---,985.7,0.0,0.0,449,19.31,473,0.0,0.166,30.9,37,14.5,30.5,7.0,1.1111,0.0,701,1,100.0,30
3/12/2023,15:00,27.1,27.1,26.3,28,7.0,0.4,SW,0.8,1.8,E,27.1,25.8,25.8,---,985.8,0.0,0.0,387,16.64,422,0.0,0.182,32.3,36,15.4,32.2,6.85,1.1049,0.25,702,1,100.0,30
3/12/2023,15:30,26.9,27.2,26.8,28,6.8,0.4,NW,0.8,1.8,NE,26.9,25.7,25.7,---,985.7,0.0,0.0,302,12.99,350,0.0,0.178,32.4,35,15.0,32.1,6.74,1.1051,0.0,703,1,100.0,30
3/12/2023,16:00,24.8,26.9,24.8,31,6.5,0.0,S,0.0,1.3,WSW,24.8,23.8,23.8,---,985.5,0.0,0.0,105,4.52,257,0.0,0.134,29.5,34,12.0,28.6,6.45,1.1188,0.15,702,1,100.0,30
3/12/2023,16:30,23.5,24.8,23.5,29,4.4,0.0,WSW,0.0,1.3,SSW,23.5,22.4,22.4,---,985.5,0.0,0.0,45,1.94,60,0.0,0.108,25.6,35,9.0,24.7,6.89,1.1364,0.0,702,1,100.0,30
3/12/2023,17:00,22.5,23.6,22.5,38,7.5,0.0,WSW,0.0,1.3,N,22.5,21.6,21.6,---,985.5,0.0,0.0,22,0.95,28,0.0,0.087,23.2,36,7.3,22.4,7.1,1.147,0.05,703,1,100.0,30
3/12/2023,17:30,21.4,22.4,21.4,36,5.7,0.0,N,0.0,0.4,N,21.4,19.9,19.9,---,985.7,0.0,0.0,4,0.17,12,0.0,0.065,21.3,36,5.6,19.8,7.23,1.1559,0.0,701,1,100.0,30
3/12/2023,18:00,20.6,21.4,20.3,37,5.4,0.0,N,0.0,1.3,NW,20.6,19.1,19.1,---,986.2,0.0,0.0,0,0.0,0,0.0,0.047,19.9,37,4.8,18.5,7.35,1.1626,0.05,703,1,100.0,30
3/12/2023,18:30,20.7,20.9,20.6,40,6.6,0.0,NW,0.0,0.9,WNW,20.7,19.3,19.3,---,986.5,0.0,0.0,0,0.0,0,0.0,0.05,19.6,37,4.5,18.1,7.35,1.1647,0.0,699,1,100.0,30
3/12/2023,19:00,20.5,20.8,20.3,38,5.7,0.0,N,0.0,0.4,NNW,20.5,19.0,19.0,---,986.9,0.0,0.0,0,0.0,0,0.0,0.045,19.1,37,4.0,17.5,7.35,1.1674,0.05,702,1,100.0,30
3/12/2023,19:30,20.8,20.9,20.5,38,6.0,0.0,WSW,0.0,0.9,N,20.8,19.3,19.3,---,987.0,0.0,0.0,0,0.0,0,0.0,0.052,18.9,37,3.9,17.4,7.35,1.1681,0.0,700,1,100.0,30
3/12/2023,20:00,20.9,21.1,20.8,36,5.3,0.0,SSW,0.0,1.3,SSW,20.9,19.3,19.3,---,987.1,0.0,0.0,0,0.0,0,0.0,0.053,18.9,37,3.9,17.3,7.35,1.1685,0.05,703,1,100.0,30
3/12/2023,20:30,20.1,20.9,20.1,37,5.0,0.0,SSW,0.0,0.4,SSW,20.1,18.7,18.7,---,986.9,0.0,0.0,0,0.0,0,0.0,0.037,18.3,37,3.4,16.8,7.35,1.1708,0.0,702,1,100.0,30
3/12/2023,21:00,19.5,20.1,19.4,39,5.2,0.0,SSW,0.0,1.3,SSW,19.5,18.1,18.1,---,987.1,0.0,0.0,0,0.0,0,0.0,0.024,17.8,37,2.9,16.2,7.35,1.1736,0.05,702,1,100.0,30
3/12/2023,21:30,20.4,20.4,19.4,33,3.6,0.4,SSW,0.8,1.3,SSW,20.4,18.7,18.7,---,987.3,0.0,0.0,0,0.0,0,0.0,0.044,18.0,38,3.5,16.4,7.55,1.1726,0.0,703,1,100.0,30
3/12/2023,22:00,20.2,21.0,20.2,32,3.0,0.4,SSW,0.8,1.8,S,20.2,18.4,18.4,---,987.3,0.0,0.0,0,0.0,0,0.0,0.039,18.4,37,3.5,16.9,7.35,1.1707,0.05,702,1,100.0,30
3/12/2023,22:30,19.9,20.2,19.6,34,3.6,0.4,SSW,0.8,1.8,S,19.9,18.3,18.3,---,987.4,0.0,0.0,0,0.0,0,0.0,0.032,18.1,38,3.5,16.6,7.55,1.1724,0.0,703,1,100.0,30
3/12/2023,23:00,20.7,20.7,19.9,31,3.0,0.9,SW,1.61,1.8,SW,20.7,18.8,18.8,---,987.3,0.0,0.0,0,0.0,0,0.0,0.05,18.4,38,3.9,16.9,7.55,1.1705,0.05,701,1,100.0,30
3/12/2023,23:30,20.4,20.8,20.2,31,2.7,0.9,SSW,1.61,2.7,SSE,20.4,18.6,18.6,---,987.2,0.0,0.0,0,0.0,0,0.0,0.044,18.7,38,4.1,17.2,7.55,1.1694,0.0,701,1,100.0,30
4/12/2023,0:00,20.3,20.8,20.3,31,2.6,0.9,SSW,1.61,2.2,S,20.3,18.4,18.4,---,987.2,0.0,0.0,0,0.0,0,0.0,0.042,18.9,37,3.9,17.3,7.35,1.1686,0.08,702,1,100.0,30
4/12/2023,0:30,20.2,20.3,20.0,31,2.5,1.3,SSW,2.41,2.2,SSW,20.2,18.3,18.3,---,987.3,0.0,0.0,0,0.0,0,0.0,0.039,18.7,37,3.7,17.1,7.35,1.1698,0.0,700,1,100.0,30
4/12/2023,1:00,20.3,20.3,20.1,31,2.6,0.9,S,1.61,2.7,SSE,20.3,18.4,18.4,---,987.3,0.0,0.0,0,0.0,0,0.0,0.041,18.5,37,3.5,16.9,7.35,1.1705,0.08,701,1,100.0,30
4/12/2023,1:30,20.2,20.4,20.2,32,3.0,1.8,S,3.22,4.0,SSE,20.2,18.4,18.4,---,987.3,0.0,0.0,0,0.0,0,0.0,0.039,18.6,38,4.0,17.1,7.55,1.1697,0.0,700,1,100.0,30
4/12/2023,2:00,19.8,20.2,19.8,33,3.0,1.8,S,3.22,4.0,SSE,19.8,18.1,18.1,---,987.2,0.0,0.0,0,0.0,0,0.0,0.03,18.6,37,3.6,17.0,7.35,1.1701,0.08,702,1,100.0,30
4/12/2023,2:30,19.8,19.8,19.6,33,3.1,1.3,S,2.41,3.1,SSE,19.8,18.1,18.1,---,987.1,0.0,0.0,0,0.0,0,0.0,0.031,18.2,37,3.3,16.7,7.35,1.1715,0.0,701,1,100.0,30
4/12/2023,3:00,19.6,20.0,19.6,34,3.3,1.3,S,2.41,3.6,SSE,19.6,17.9,17.9,---,987.1,0.0,0.0,0,0.0,0,0.0,0.025,18.2,37,3.3,16.7,7.35,1.1716,0.08,702,1,100.0,30
4/12/2023,3:30,18.2,19.6,18.2,38,3.6,0.4,S,0.8,1.8,SSE,18.2,16.7,16.7,---,987.0,0.0,0.0,0,0.0,0,0.003,0.0,17.3,37,2.5,15.7,7.35,1.1756,0.0,703,1,100.0,30
4/12/2023,4:00,19.6,19.6,17.9,35,3.7,1.3,S,2.41,4.0,S,19.6,17.9,17.9,---,986.9,0.0,0.0,0,0.0,0,0.0,0.025,17.3,38,2.8,15.7,7.55,1.1754,0.05,701,1,100.0,30
4/12/2023,4:30,19.3,19.6,19.3,36,3.9,1.3,S,2.41,3.1,SSE,19.3,17.8,17.8,---,986.9,0.0,0.0,0,0.0,0,0.0,0.021,17.6,38,3.1,16.1,7.55,1.1739,0.0,700,1,100.0,30
4/12/2023,5:00,19.3,19.4,19.2,37,4.2,1.3,S,2.41,3.1,S,19.3,17.8,17.8,---,987.1,0.0,0.0,0,0.0,0,0.0,0.02,17.7,38,3.2,16.2,7.55,1.1736,0.08,703,1,100.0,30
4/12/2023,5:30,19.1,19.3,18.8,38,4.4,1.3,S,2.41,3.1,S,19.1,17.6,17.6,---,987.3,0.0,0.0,0,0.0,0,0.0,0.016,17.5,38,3.0,15.9,7.55,1.1749,0.0,700,1,100.0,30
4/12/2023,6:00,17.3,19.1,17.3,43,4.6,0.4,SSW,0.8,1.8,SSW,17.3,16.0,16.0,---,987.8,0.0,0.0,0,0.0,0,0.021,0.0,16.8,37,2.0,15.2,7.35,1.1788,0.05,703,1,100.0,30
4/12/2023,6:30,16.8,17.3,16.8,46,5.1,0.0,SSW,0.0,0.4,SSW,16.8,15.6,15.6,---,988.2,0.0,0.0,0,0.0,0,0.032,0.0,15.6,37,1.0,14.0,7.35,1.1848,0.0,701,1,100.0,30
4/12/2023,7:00,15.9,16.8,15.9,46,4.3,0.0,SSW,0.0,0.9,SSW,15.9,14.7,14.7,---,988.3,0.0,0.0,3,0.13,11,0.05,0.0,14.7,37,0.1,13.1,7.35,1.1894,0.03,702,1,100.0,30
